"","orthogroup.id","Estimate","SE","z.value","p.value","rep_seq_id"
"331","OG0004478",1.890041279,0.930399824,2.031429102,0.042211485,"01_17550"
"332","OG0004479",1.890041279,0.930399824,2.031429102,0.042211485,"01_17570"
"333","OG0004500",1.890041279,0.930399824,2.031429102,0.042211485,"01_00380"
"334","OG0004503",1.890041279,0.930399824,2.031429102,0.042211485,"01_17200"
"335","OG0004504",1.890041279,0.930399824,2.031429102,0.042211485,"01_17330"
"336","OG0004505",1.890041279,0.930399824,2.031429102,0.042211485,"01_17360"
"337","OG0004506",1.890041279,0.930399824,2.031429102,0.042211485,"01_17390"
"338","OG0004507",1.890041279,0.930399824,2.031429102,0.042211485,"01_17400"
"339","OG0004511",1.890041279,0.930399824,2.031429102,0.042211485,"01_17560"
"340","OG0004512",1.890041279,0.930399824,2.031429102,0.042211485,"01_23820"
"341","OG0004515",1.890041279,0.930399824,2.031429102,0.042211485,"1314C_01530"
"342","OG0004517",1.890041279,0.930399824,2.031429102,0.042211485,"18048_41300"
"343","OG0004520",1.890041279,0.930399824,2.031429102,0.042211485,"2949_03330"
"344","OG0004521",1.890041279,0.930399824,2.031429102,0.042211485,"3058_31920"
"345","OG0004602",1.890967501,0.930461709,2.032289434,0.042124363,"A7_05600"
"346","OG0004685",1.890967501,0.930461709,2.032289434,0.042124363,"2957_08690"
"347","OG0004143",1.89171246,0.901235869,2.099020385,0.035815104,"01_17020"
"348","OG0003941",1.892012715,0.843862333,2.24208694,0.024955754,"3307_22350"
"349","OG0005321",1.89243266,1.388705185,1.36273176,0.172967065,"01_22130"
"350","OG0006338",1.894762112,1.445235614,1.311040285,0.189844154,"71_11770"
"351","OG0006447",1.896325079,1.440575231,1.316366572,0.188051036,"01_02510"
"352","OG0004356",1.899326725,0.912211003,2.08211337,0.037332116,"01_07480"
"353","OG0007269",1.900089018,2.332701316,0.814544496,0.415333092,"CCUG18839_32980"
"354","OG0004063",1.903281733,1.339221409,1.421185264,0.155262907,"17_10680"
"355","OG0000989",1.905252817,5.285405248,0.360474311,0.718492464,"01_38070"
"356","OG0004049",1.908683533,0.913230903,2.090033886,0.036614756,"1314C_06330"
"357","OG0006448",1.911661245,1.60319793,1.192405011,0.233102477,"01_02920"
"358","OG0004148",1.913229375,0.971351515,1.969657066,0.048877687,"01_38800"
"359","OG0004269",1.914038617,1.234524645,1.550425603,0.121039397,"01_39470"
"360","OG0006668",1.914216694,1.590933824,1.203203216,0.228897691,"3640_31460"
"361","OG0006235",1.915487894,1.475885305,1.297856878,0.19433652,"Bagalkot_00960"
"362","OG0005991",1.91563967,1.460994768,1.311188591,0.189794056,"3376_33010"
"363","OG0005407",1.918986034,1.505913709,1.27430013,0.202557071,"3058_01680"
"364","OG0004480",1.919165371,0.911332324,2.105889718,0.035213933,"01_17580"
"365","OG0004484",1.930802216,0.920749383,2.096989965,0.035994464,"01_27520"
"366","OG0004334",1.933023922,0.763242174,2.532648206,0.01132045,"01_21100"
"367","OG0004329",1.935256537,1.228457938,1.575354335,0.115174679,"Bagalkot_02430"
"368","OG0004459",1.936682752,0.914248983,2.118331864,0.034146972,"01_17530"
"369","OG0007374",1.941495893,1.971585384,0.984738429,0.324752571,"CFBP7700_05570"
"370","OG0004398",1.942865424,0.929528348,2.090162639,0.036603192,"1311A_14230"
"371","OG0004477",1.942865479,0.929528387,2.09016261,0.036603195,"01_17450"
"372","OG0004523",1.942870952,0.929528841,2.090167477,0.036602758,"3307_29680"
"373","OG0008147",1.943259112,2.054505845,0.945852316,0.344223918,"BB151-3_19670"
"374","OG0004604",1.943924724,0.929611022,2.091116261,0.036517643,"ATCC23378_34000"
"375","OG0008857",1.9468822,2.631852551,0.739738326,0.459458788,"NCPPB2983_26630"
"376","OG0009817",1.95197827,2.608984041,0.748175627,0.45435423,"DE0062_04520"
"377","OG0005592",1.952741334,1.22951835,1.588216503,0.112237391,"18048_02840"
"378","OG0005973",1.955643195,1.361766203,1.436107894,0.150971642,"2974_39280"
"379","OG0004284",1.957511724,1.003143826,1.951376934,0.051012223,"01_07690"
"380","OG0004179",1.957865835,1.011319055,1.935952681,0.052873497,"01_36330"
"381","OG0004196",1.957865835,1.011319055,1.935952681,0.052873497,"01_17350"
"382","OG0006600",1.960283581,1.557620314,1.258511823,0.208206714,"CFBP8700_44580"
"383","OG0004923",1.96035754,1.31994178,1.485184854,0.137494863,"3307_02150"
"384","OG0004359",1.965725235,0.791581583,2.483288237,0.013017571,"01_17970"
"385","OG0004360",1.965725235,0.791581583,2.483288237,0.013017571,"01_19670"
"386","OG0004361",1.965725235,0.791581583,2.483288237,0.013017571,"01_20840"
"387","OG0004362",1.965725235,0.791581583,2.483288237,0.013017571,"01_22210"
"388","OG0005381",1.967831377,1.490500399,1.320248809,0.186751961,"01_02660"
"389","OG0008066",1.968559799,2.682050033,0.733975793,0.462963492,"85-10_23530"
"390","OG0007095",1.970016069,1.896794779,1.038602643,0.298989576,"F10_17840"
"391","OG0004303",1.977787934,1.211646954,1.632313709,0.102613417,"ATCC23378_00400"
"392","OG0004330",1.977787934,1.211646954,1.632313709,0.102613417,"01_17640"
"393","OG0004345",1.977787934,1.211646954,1.632313709,0.102613417,"18048_21830"
"394","OG0006315",1.981130373,1.644056515,1.205025712,0.228193376,"3058_13480"
"395","OG0003582",1.981635858,0.734440704,2.698156362,0.006972468,"17_28180"
"396","OG0005441",1.982312129,1.41423688,1.401683237,0.161009858,"01_31440"
"397","OG0005397",1.987786889,1.596929043,1.244755925,0.213221482,"18048_03640"
"398","OG0004313",1.987819859,1.19436453,1.664332629,0.096045975,"01_35390"
"399","OG0006601",1.988156977,1.562115716,1.272733483,0.203112632,"CN03_21790"
"400","OG0007458",1.98943686,2.194243436,0.906661871,0.364585632,"JAI131_05160"
"401","OG0007459",1.98943686,2.194243436,0.906661871,0.364585632,"JAI131_05180"
"402","OG0006481",1.98985163,1.505325536,1.321874626,0.186209903,"3376_32900"
"403","OG0006154",1.99040505,1.468209437,1.35566834,0.175204717,"A2111_15110"
"404","OG0006479",1.990426288,1.482086077,1.342989667,0.17927532,"3307_33310"
"405","OG0005765",1.994886582,1.366988799,1.459329135,0.14447454,"18048_38700"
"406","OG0004502",1.99784199,0.929406894,2.149588091,0.031587811,"01_15770"
"407","OG0004458",1.997874375,0.9294189,2.149595165,0.031587251,"01_17520"
"408","OG0004463",1.997874377,0.929418901,2.149595166,0.031587251,"01_36090"
"409","OG0004375",1.998050796,0.916631419,2.179775595,0.0292741,"3307_19390"
"410","OG0008158",1.998867719,2.131250943,0.937884732,0.34830365,"BB151-3_22760"
"411","OG0006480",2.002356673,1.517235892,1.319739853,0.186921889,"3376_22760"
"412","OG0004235",2.005019847,0.916045359,2.188777912,0.028612986,"01_20330"
"413","OG0006153",2.010033896,1.355568436,1.482797801,0.138128141,"A2111_15080"
"414","OG0004355",2.011189776,0.920462688,2.184976971,0.028890535,"01_07020"
"415","OG0006335",2.012596416,1.518615752,1.325283511,0.185077136,"3790_10450"
"416","OG0006336",2.012596416,1.518615752,1.325283511,0.185077136,"3790_17710"
"417","OG0005742",2.014284766,1.406107333,1.432525611,0.151993454,"01_02780"
"418","OG0000666",2.018127938,1.825507607,1.105516038,0.268936049,"01_01710"
"419","OG0006265",2.029059591,1.462548609,1.387345062,0.165336569,"CFBP7614_30430"
"420","OG0004438",2.029529677,0.92299101,2.198861805,0.02788775,"01_17590"
"421","OG0004100",2.035046368,0.884876459,2.299808463,0.021459074,"1311A_21200"
"422","OG0003435",2.045241607,0.587150581,3.483334043,0.00049521,"01_18180"
"423","OG0006427",2.048202848,1.5769535,1.298835284,0.194000463,"CFBP8150_10680"
"424","OG0006186",2.051472851,1.480664188,1.385508522,0.165897029,"BP5178_36670"
"425","OG0005017",2.054721441,1.024650378,2.005290277,0.044932024,"85-10_44250"
"426","OG0004377",2.056201271,0.917570729,2.240918554,0.025031351,"3376_35390"
"427","OG0003641",2.056892378,0.593602947,3.465097986,0.000530038,"18048_41460"
"428","OG0003987",2.06655065,0.878942159,2.351179346,0.018714011,"2955_32090"
"429","OG0006069",2.06668573,1.38811693,1.48884124,0.13652918,"CFBP3122_12070"
"430","OG0005626",2.069680855,1.367054671,1.5139708,0.130033245,"AmX2_24060"
"431","OG0005018",2.071211846,1.014355209,2.041899945,0.041161457,"85-10_44260"
"432","OG0003557",2.073574927,0.701610728,2.955449287,0.00312214,"01_28270"
"433","OG0006180",2.075637782,1.489080193,1.393905978,0.163345999,"BP5178_16830"
"434","OG0000233",2.082704223,0.929450179,2.240791675,0.025039572,"01_14840"
"435","OG0004402",2.086547619,0.923334117,2.259796949,0.023833856,"2768_12700"
"436","OG0006035",2.090170456,1.487631139,1.40503274,0.160011543,"BA29-1_06950"
"437","OG0006421",2.091307583,1.667618868,1.254068075,0.209817263,"CFBP7111_20660"
"438","OG0006422",2.091307583,1.667618868,1.254068075,0.209817263,"CFBP7245_02300"
"439","OG0006070",2.092094063,1.538799782,1.359562231,0.173968497,"CFBP3123_36810"
"440","OG0004337",2.097027164,0.917938854,2.284495482,0.022342428,"01_30500"
"441","OG0003732",2.108811048,0.680160491,3.10046096,0.001932197,"18048_21460"
"442","OG0003556",2.110343998,0.690544221,3.056059167,0.00224267,"01_00530"
"443","OG0002801",2.113863653,0.376982537,5.607325131,2.05e-08,"1311A_20750"
"444","OG0006398",2.11522778,1.535812615,1.37726944,0.16842896,"CFBP1156_11240"
"445","OG0009597",2.115312744,2.812460686,0.752121711,0.451977869,"CFBP7697_27120"
"446","OG0003940",2.120057699,0.801233796,2.645991358,0.00814519,"3307_22340"
"447","OG0005800",2.123156221,1.49954854,1.415863618,0.156815439,"A7_23300"
"448","OG0003558",2.127542657,0.739471044,2.877114221,0.004013303,"1311A_20700"
"449","OG0005570",2.12786354,1.417018215,1.501648686,0.133187863,"CFBP1156_25210"
"450","OG0003473",2.136466673,0.691421872,3.089961079,0.002001827,"85-10_22850"
"451","OG0006264",2.137585505,1.489938966,1.434679912,0.151378331,"CFBP7119_48350"
"452","OG0005110",2.139746966,1.483136137,1.442717841,0.149099971,"84A_30210"
"453","OG0005894",2.1469857,1.40835734,1.524460901,0.127393617,"A7_23310"
"454","OG0005990",2.147839684,1.450674947,1.480579566,0.138718644,"3376_32830"
"455","OG0005442",2.15820073,1.381811785,1.561863021,0.118320262,"01_37000"
"456","OG0000131",2.160380191,0.654330754,3.30166384,0.000961132,"1311A_02980"
"457","OG0006318",2.161935241,1.605579038,1.346514366,0.17813669,"3075_05290"
"458","OG0006068",2.166434704,1.440135661,1.504326823,0.132497236,"CFBP2524_34720"
"459","OG0006152",2.170676785,1.487345337,1.459430255,0.144446724,"A2111_15070"
"460","OG0005898",2.182576006,1.34600022,1.621527229,0.104904615,"ATCC23378_06400"
"461","OG0006260",2.184212989,1.540298047,1.418045678,0.156177429,"CFBP4691_39520"
"462","OG0005979",2.184845679,1.491168039,1.465190792,0.142868871,"3075_40960"
"463","OG0006151",2.184845679,1.491168039,1.465190792,0.142868871,"A2111_15060"
"464","OG0001806",2.186261609,2.065490662,1.058470827,0.289840844,"01_37510"
"465","OG0003656",2.187872708,0.913202107,2.395825295,0.016582992,"01_11430"
"466","OG0004869",2.193697203,1.017861622,2.155201804,0.031146046,"3307_13850"
"467","OG0005907",2.194631508,1.51928152,1.44451932,0.148592949,"B99_03960"
"468","OG0006284",2.196492367,1.569070478,1.399868519,0.161552695,"01_13360"
"469","OG0005400",2.203846614,1.446626078,1.52343902,0.127648906,"2949_03760"
"470","OG0004933",2.205562053,1.275894356,1.728640026,0.083873541,"84A_30090"
"471","OG0005372",2.20713988,1.464941451,1.506640336,0.131902872,"AmX2_39460"
"472","OG0005684",2.207835823,1.502913319,1.469037366,0.141822655,"A1809_43710"
"473","OG0006188",2.22149263,1.537865318,1.444530028,0.148589939,"BP5178_36710"
"474","OG0005721",2.226391596,1.498094157,1.486149309,0.137239632,"BRIP62412_08060"
"475","OG0004046",2.226694043,0.81923281,2.718023516,0.006567317,"2949_30930"
"476","OG0003737",2.228492827,0.795448274,2.801555929,0.005085682,"18048_08610"
"477","OG0006155",2.235666136,1.541645412,1.450181812,0.147007826,"A2111_15120"
"478","OG0006187",2.236708351,1.542166544,1.450367575,0.146956044,"BP5178_36690"
"479","OG0005569",2.236708485,1.542166628,1.450367583,0.146956042,"CFBP1156_22330"
"480","OG0006176",2.246163151,1.514064159,1.483532345,0.13793303,"BB151-3_24010"
"481","OG0006304",2.248437861,1.727944323,1.301221244,0.193182736,"2957_09610"
"482","OG0004224",2.252308319,1.43428051,1.570340183,0.11633599,"84A_03310"
"483","OG0006018",2.255747896,1.444972936,1.561100447,0.118500053,"A2111_27530"
"484","OG0006004",2.260878247,1.540075991,1.468030318,0.142095988,"85-10_47380"
"485","OG0005985",2.261759891,1.513408711,1.494480556,0.13505006,"3307_16390"
"486","OG0006417",2.262070773,1.703125904,1.328187639,0.184116127,"CFBP4644_27550"
"487","OG0005986",2.263038282,1.460208567,1.549804824,0.121188369,"3307_20930"
"488","OG0005987",2.263038282,1.460208567,1.549804824,0.121188369,"3307_23720"
"489","OG0005136",2.263391887,1.478622148,1.530743936,0.12583269,"2949_19760"
"490","OG0005897",2.264033247,1.450837691,1.56050071,0.118641602,"AR81009_42380"
"491","OG0004496",2.270476736,0.922250147,2.46188818,0.013820775,"85-10_46720"
"492","OG0004001",2.271725744,0.846414328,2.683940557,0.007276004,"2949_15780"
"493","OG0005983",2.271855671,1.452879766,1.563691452,0.117890046,"3307_11050"
"494","OG0005205",2.277809742,1.498815038,1.519740384,0.128576238,"3307_37440"
"495","OG0003620",2.27799126,0.823528698,2.766134642,0.005672511,"18048_30450"
"496","OG0005892",2.280378547,1.455458612,1.566776636,0.11716691,"A7_21590"
"497","OG0005567",2.281892123,1.449309353,1.574468638,0.115379146,"CCUG18839_43230"
"498","OG0005988",2.295356615,1.48649596,1.544139155,0.122554625,"3307_23730"
"499","OG0005802",2.302616214,1.403596241,1.640511813,0.100898794,"A7_29430"
"500","OG0004182",2.310572649,1.392602366,1.659176162,0.0970803,"17_32820"
"501","OG0005604",2.312132929,1.455705431,1.588324725,0.112212929,"3075_37100"
"502","OG0005328",2.314938241,1.388483493,1.667242176,0.095466259,"17_05470"
"503","OG0005181",2.319597555,1.872845505,1.23854186,0.215515211,"1311A_21100"
"504","OG0005532",2.320536841,1.427989535,1.625037708,0.104154524,"A1809_00230"
"505","OG0005984",2.321029554,1.513941215,1.533104147,0.125250196,"3307_14100"
"506","OG0000284",2.324002582,1.027297534,2.26224877,0.023682038,"01_22590"
"507","OG0003474",2.332188329,0.68991388,3.380404997,0.000723791,"17_00010"
"508","OG0006211",2.337180794,1.744758375,1.339544104,0.180393607,"BRIP62418_21870"
"509","OG0003552",2.33721035,0.75055998,3.113955461,0.001845974,"1311A_21020"
"510","OG0005981",2.339385435,1.533156523,1.525862102,0.127044211,"3307_00370"
"511","OG0005530",2.341226596,1.365081802,1.715081538,0.086330279,"85-10_24320"
"512","OG0005221",2.341835218,1.365739154,1.714701677,0.086399936,"01_00970"
"513","OG0004098",2.34346036,0.837242925,2.799020799,0.005125784,"01_27260"
"514","OG0005743",2.345190559,1.446978634,1.620749958,0.105071275,"01_02810"
"515","OG0003521",2.350945607,0.685135792,3.431357164,0.000600569,"1311A_06450"
"516","OG0005906",2.353395509,1.479794895,1.590352499,0.111755371,"AmX2_41560"
"517","OG0005902",2.355894024,1.483802578,1.587740889,0.112344943,"AmX2_13030"
"518","OG0005903",2.360645888,1.487191073,1.58731849,0.11244053,"AmX2_16640"
"519","OG0005982",2.360919165,1.525508491,1.547627679,0.121711963,"3307_01080"
"520","OG0004628",2.361145764,1.335950542,1.767390102,0.07716292,"01_17540"
"521","OG0006591",2.363311496,2.016906939,1.171750392,0.241297285,"CFBP8304_27440"
"522","OG0005727",2.36480494,1.415384665,1.67078604,0.094763947,"BRIP62416_05390"
"523","OG0005667",2.369404783,1.492982561,1.587027768,0.112506356,"3307_10020"
"524","OG0005379",2.369856051,1.404879197,1.686875325,0.091627328,"01_00810"
"525","OG0003615",2.372710527,0.808500311,2.93470577,0.003338641,"01_04290"
"526","OG0004029",2.373101711,1.466606187,1.618090617,0.10564307,"2949_03560"
"527","OG0005924",2.375995496,1.498190142,1.585910513,0.112759611,"CFBP1156_23310"
"528","OG0005602",2.381209954,1.413071874,1.685130104,0.091963473,"3058_25650"
"529","OG0005202",2.383730303,1.464768481,1.62737684,0.103657087,"3307_27380"
"530","OG0005760",2.384871751,1.507221477,1.58229682,0.113581826,"18048_02470"
"531","OG0005382",2.387299303,1.709978582,1.39609895,0.1626847,"01_02850"
"532","OG0006137",2.390258065,1.73323911,1.379070003,0.167873171,"71_16370"
"533","OG0005605",2.391224138,1.449506198,1.649681899,0.099008014,"3140_35370"
"534","OG0006871",2.393747793,2.115761566,1.131388258,0.257891712,"2949_21150"
"535","OG0005905",2.40277336,1.522150135,1.578539005,0.114441835,"AmX2_37020"
"536","OG0005900",2.403310837,1.522114814,1.578928747,0.114352401,"AmX2_02620"
"537","OG0005405",2.403510762,1.396288425,1.721356934,0.085186074,"3046_00790"
"538","OG0005813",2.406163603,1.509085767,1.594451194,0.110835014,"BB151-3_21970"
"539","OG0005719",2.408804853,1.526766929,1.577716157,0.114630833,"BRIP62412_07940"
"540","OG0005806",2.408804853,1.526766929,1.577716157,0.114630833,"ATCC23378_28730"
"541","OG0005896",2.422004451,1.537461146,1.575327258,0.115180925,"AR81009_24550"
"542","OG0005901",2.422004451,1.537461146,1.575327258,0.115180925,"AmX2_07080"
"543","OG0005908",2.422004451,1.537461146,1.575327258,0.115180925,"BA29-1_02540"
"544","OG0005196",2.428883678,1.530503629,1.586983286,0.11251643,"3140_01410"
"545","OG0005842",2.438627049,1.494698221,1.631517998,0.102781065,"DE0062_02820"
"546","OG0005662",2.438639448,1.430689734,1.704520128,0.088283959,"3140_25090"
"547","OG0003743",2.44871161,0.925084541,2.647013868,0.008120602,"1311A_14280"
"548","OG0005048",2.449738698,1.499780786,1.633397841,0.102385351,"3307_30510"
"549","OG0005508",2.455090493,1.529995509,1.60463902,0.108573269,"1314C_37160"
"550","OG0005668",2.456415092,1.430012702,1.717757534,0.08584085,"3307_29080"
"551","OG0004156",2.457480955,1.313728503,1.870615541,0.061398389,"3058_17000"
"552","OG0005718",2.460373779,1.512791881,1.62637955,0.103868938,"BRIP62412_07920"
"553","OG0005808",2.465618718,1.49191032,1.652658799,0.098400324,"AmX2_08720"
"554","OG0005868",2.46862953,1.918996719,1.286416754,0.198297654,"3272_30630"
"555","OG0005536",2.472119032,1.456565519,1.697224738,0.08965418,"A2111_26740"
"556","OG0004298",2.474035107,1.426269153,1.734620076,0.082808121,"3058_00460"
"557","OG0005799",2.480589782,1.530189943,1.621099259,0.104996353,"A2111_34260"
"558","OG0003520",2.481314385,0.683176554,3.632025089,0.000281206,"01_21880"
"559","OG0005745",2.488386623,1.50286015,1.655767254,0.097768962,"01_13160"
"560","OG0004281",2.49032831,0.978843687,2.544153213,0.010954302,"ATCC23378_33940"
"561","OG0003758",2.490345799,0.953481293,2.611845472,0.009005495,"17_31200"
"562","OG0001528",2.490384986,2.083068228,1.195536926,0.231877318,"01_39290"
"563","OG0004957",2.49161912,1.449290824,1.719198851,0.08557817,"01_07590"
"564","OG0005798",2.491903746,1.537836207,1.62039607,0.105147224,"A2111_34250"
"565","OG0005801",2.491903746,1.537836207,1.62039607,0.105147224,"A7_23320"
"566","OG0005803",2.491903746,1.537836207,1.62039607,0.105147224,"AR81009_24560"
"567","OG0005804",2.491903746,1.537836207,1.62039607,0.105147224,"AR81009_32800"
"568","OG0005807",2.491903746,1.537836207,1.62039607,0.105147224,"ATCC23378_31130"
"569","OG0005809",2.491903746,1.537836207,1.62039607,0.105147224,"AmX2_11610"
"570","OG0005810",2.491903746,1.537836207,1.62039607,0.105147224,"AmX2_41800"
"571","OG0005811",2.491903746,1.537836207,1.62039607,0.105147224,"BA29-1_06130"
"572","OG0005812",2.491903746,1.537836207,1.62039607,0.105147224,"BB151-3_21210"
"573","OG0005814",2.491903746,1.537836207,1.62039607,0.105147224,"BB151-3_40210"
"574","OG0005815",2.491903746,1.537836207,1.62039607,0.105147224,"BB151-3_45490"
"575","OG0005816",2.491903746,1.537836207,1.62039607,0.105147224,"BP5178_27070"
"576","OG0005817",2.491903746,1.537836207,1.62039607,0.105147224,"BRE_17_32590"
"577","OG0005818",2.491903746,1.537836207,1.62039607,0.105147224,"BRIP62409_28290"
"578","OG0005819",2.491903746,1.537836207,1.62039607,0.105147224,"BRIP62412_07950"
"579","OG0005820",2.491903746,1.537836207,1.62039607,0.105147224,"BRIP62415_34190"
"580","OG0005821",2.491903746,1.537836207,1.62039607,0.105147224,"BRIP62416_05400"
"581","OG0005822",2.491903746,1.537836207,1.62039607,0.105147224,"BRIP62418_21330"
"582","OG0005823",2.491903746,1.537836207,1.62039607,0.105147224,"BRIP62418_21350"
"583","OG0005724",2.496332692,1.486001287,1.679899415,0.092976888,"BRIP62412_08160"
"584","OG0005726",2.496717604,1.502456604,1.661756883,0.096561531,"BRIP62412_08230"
"585","OG0005666",2.499928661,1.469480796,1.701232618,0.088899315,"3307_04760"
"586","OG0004207",2.500557853,1.105659294,2.261598908,0.023722196,"2955_25680"
"587","OG0003694",2.504199354,0.551600034,4.539882526,5.63e-06,"18048_05950"
"588","OG0005740",2.506696701,1.501084164,1.669924153,0.094934371,"D-109_12090"
"589","OG0005744",2.507322576,1.501709125,1.669645961,0.094989431,"01_05440"
"590","OG0005256",2.510721725,1.507879393,1.665068,0.09589919,"85-10_24150"
"591","OG0005600",2.512408242,1.522756482,1.649908092,0.098961735,"3058_08490"
"592","OG0005104",2.518554561,1.465623418,1.718418613,0.085720288,"3307_38760"
"593","OG0005664",2.520812219,1.516610509,1.662135534,0.096485602,"3272_30580"
"594","OG0005004",2.525261647,1.511420852,1.670786561,0.094763844,"3307_03750"
"595","OG0003444",2.525381283,0.683081979,3.697039831,0.000218128,"01_34810"
"596","OG0005526",2.545816221,1.424331856,1.787375752,0.073876778,"3640_40330"
"597","OG0003410",2.546197491,0.679734856,3.745868657,0.000179771,"01_04440"
"598","OG0003486",2.546615956,0.77066259,3.30444995,0.00095163,"18048_41910"
"599","OG0003454",2.549645198,0.692902229,3.67966084,0.000233544,"1311A_03500"
"600","OG0005317",2.553483583,1.463348752,1.744959005,0.080992005,"CFBP8700_00890"
"601","OG0005717",2.555831638,1.53538745,1.664616731,0.095989245,"BRIP62409_24290"
"602","OG0005723",2.555831638,1.53538745,1.664616731,0.095989245,"BRIP62412_08150"
"603","OG0005720",2.555831652,1.535387459,1.664616731,0.095989245,"BRIP62412_07960"
"604","OG0005725",2.555831652,1.535387459,1.664616731,0.095989245,"BRIP62412_08220"
"605","OG0003775",2.555984119,1.008492632,2.534459883,0.011262082,"BB151-3_04990"
"606","OG0004591",2.559310457,1.397197831,1.831745227,0.066989387,"2768_06300"
"607","OG0003453",2.559963582,0.686021684,3.731607382,0.000190262,"1311A_33420"
"608","OG0005470",2.564805868,1.471663281,1.742793954,0.081369613,"85-10_46750"
"609","OG0005665",2.568943787,1.511149725,1.69999289,0.089132263,"3307_03380"
"610","OG0005178",2.571913169,1.440370033,1.785591972,0.074165348,"01_31300"
"611","OG0006470",2.573844702,2.153375378,1.19526058,0.231985236,"3058_13520"
"612","OG0002025",2.574406753,1.111048949,2.31709571,0.020498519,"01_05600"
"613","OG0005222",2.575326375,1.480283495,1.739752138,0.08190255,"01_05820"
"614","OG0005073",2.576006556,1.40040383,1.839474086,0.065845486,"01_01410"
"615","OG0004854",2.577839003,1.504307521,1.713638313,0.086595173,"1314C_01120"
"616","OG0005445",2.580134607,1.4571442,1.770678981,0.0766141,"1314C_37260"
"617","OG0005563",2.581936422,1.495442536,1.726536701,0.084250903,"BRIP62418_21790"
"618","OG0005074",2.582026098,1.401827939,1.841899442,0.06548986,"01_18670"
"619","OG0003707",2.585310667,0.952416244,2.714475614,0.006638079,"17_13060"
"620","OG0004497",2.586667487,1.702018699,1.519764435,0.128570191,"85-10_46790"
"621","OG0005463",2.593966113,1.419959292,1.82678907,0.06773149,"3498_31810"
"622","OG0005204",2.594710842,1.412502857,1.836959713,0.066215843,"3307_35980"
"623","OG0005083",2.595213481,1.525614117,1.701094301,0.088925281,"2955_20360"
"624","OG0003917",2.599553098,1.011814284,2.56919984,0.010193366,"3058_30430"
"625","OG0005329",2.600047806,1.464586016,1.775278323,0.075851943,"17_39150"
"626","OG0000696",2.604333477,2.109677157,1.23447015,0.217027763,"01_05940"
"627","OG0005465",2.606943566,1.524783731,1.709713655,0.087318836,"756C_26820"
"628","OG0005444",2.61170002,1.528854182,1.708272804,0.087585735,"1314C_01510"
"629","OG0005238",2.612022215,1.80394361,1.447951145,0.147630714,"18048_27950"
"630","OG0004052",2.612661095,1.53001326,1.707606831,0.08770932,"3307_32830"
"631","OG0004074",2.612661095,1.53001326,1.707606831,0.08770932,"1311A_16930"
"632","OG0005459",2.614525903,1.531028606,1.707692392,0.087693434,"3272_13210"
"633","OG0005663",2.616664823,1.53217419,1.707811579,0.08767131,"3140_35350"
"634","OG0005380",2.617383065,1.455256701,1.798571389,0.072086507,"01_02650"
"635","OG0003717",2.617540185,0.978824738,2.674166357,0.007491528,"1311A_01200"
"636","OG0001385",2.619091732,2.18576837,1.198247613,0.230820634,"01_26750"
"637","OG0001053",2.620249783,2.187890915,1.197614454,0.231067147,"01_03620"
"638","OG0004118",2.620660791,1.500052216,1.747046378,0.080629294,"2768_03510"
"639","OG0004124",2.620660791,1.500052216,1.747046378,0.080629294,"01_04760"
"640","OG0004125",2.620660791,1.500052216,1.747046378,0.080629294,"01_05370"
"641","OG0004131",2.620660791,1.500052216,1.747046378,0.080629294,"1311A_11800"
"642","OG0004139",2.620660791,1.500052216,1.747046378,0.080629294,"3376_06280"
"643","OG0004141",2.620660791,1.500052216,1.747046378,0.080629294,"01_16940"
"644","OG0004142",2.620660791,1.500052216,1.747046378,0.080629294,"01_16950"
"645","OG0000608",2.622579329,2.188981849,1.198081807,0.230885171,"01_30000"
"646","OG0005105",2.622762674,1.412616741,1.856669681,0.063358164,"3307_39070"
"647","OG0005106",2.622762674,1.412616741,1.856669681,0.063358164,"3307_39090"
"648","OG0007510",2.628800287,3.618079811,0.726573327,0.467487373,"3058_33520"
"649","OG0005601",2.629466203,1.509580448,1.741852318,0.081534289,"3058_22130"
"650","OG0005612",2.633817454,1.515013012,1.738478437,0.082126546,"84A_03520"
"651","OG0003996",2.634987286,0.886855922,2.971155991,0.00296681,"18048_39090"
"652","OG0004866",2.63874583,2.02959619,1.300133417,0.193555246,"3307_01160"
"653","OG0003347",2.639209111,0.579260768,4.556167546,5.21e-06,"1311A_17010"
"654","OG0006049",2.639222328,1.888515605,1.397511528,0.162259802,"BRIP62418_21340"
"655","OG0006050",2.639222328,1.888515605,1.397511528,0.162259802,"BRIP62418_21380"
"656","OG0004989",2.640443297,1.474664368,1.790538481,0.073367387,"18048_27130"
"657","OG0005622",2.641983307,1.513126983,1.746042029,0.080803649,"ATCC23378_14050"
"658","OG0005123",2.644813448,1.471674777,1.797145327,0.072312551,"01_08360"
"659","OG0005322",2.648944245,1.498033405,1.768281159,0.077013912,"01_22730"
"660","OG0001906",2.649052597,2.273808992,1.16502864,0.2440074,"01_15040"
"661","OG0005325",2.657648167,1.448545264,1.834701499,0.06654993,"1311A_21060"
"662","OG0004155",2.663911717,1.06607052,2.498813792,0.012460977,"2768_14280"
"663","OG0000310",2.664241363,1.99457441,1.335744281,0.18163287,"01_14620"
"664","OG0005466",2.664458435,1.470480242,1.811964799,0.069991636,"756C_31920"
