"genes","255531","255527","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"Xanthomonas_OG0012267","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.59375"
"Xanthomonas_OG0012313","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0012363","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.5625"
"Xanthomonas_OG0012407","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0012440","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.65625"
"Xanthomonas_OG0012474","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.5625"
"Xanthomonas_OG0012518","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.625"
"Xanthomonas_OG0012551","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.875"
"Xanthomonas_OG0012587","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0012628","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.3125"
"Xanthomonas_OG0012689","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0012731","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.625"
"Xanthomonas_OG0012781","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.28125"
"Xanthomonas_OG0012829","0","0","3","0","149","46","1.9736842105263157","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.9375"
"Xanthomonas_OG0012861","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.59375"
"Xanthomonas_OG0012935","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0012969","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.46875"
"Xanthomonas_OG0013009","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0013046","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0013095","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.6875"
"Xanthomonas_OG0013158","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.96875"
"Xanthomonas_OG0013199","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.9375"
"Xanthomonas_OG0013261","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.53125"
"Xanthomonas_OG0013293","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.75"
"Xanthomonas_OG0013395","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0013509","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0013585","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0013701","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0013742","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.71875"
"Xanthomonas_OG0013833","1","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0014040","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.90625"
"Xanthomonas_OG0014170","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0014216","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0014251","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0014333","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.96875"
"Xanthomonas_OG0014365","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.90625"
"Xanthomonas_OG0014397","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.5625"
"Xanthomonas_OG0014443","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0014539","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.65625"
"Xanthomonas_OG0014588","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0014620","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","1.0"
"Xanthomonas_OG0014652","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.96875"
"Xanthomonas_OG0014684","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0014716","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","1.0"
"Xanthomonas_OG0014748","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.65625"
"Xanthomonas_OG0014784","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0014827","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0014887","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.65625"
"Xanthomonas_OG0014930","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.96875"
"Xanthomonas_OG0014963","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.96875"
"Xanthomonas_OG0015003","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0015072","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.59375"
"Xanthomonas_OG0015104","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.53125"
"Xanthomonas_OG0015142","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.625"
"Xanthomonas_OG0015218","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.9375"
"Xanthomonas_OG0015261","1","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0015317","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0015381","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.59375"
"Xanthomonas_OG0015460","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","2","2","0","0.5","0.5","0.71875"
"Xanthomonas_OG0015492","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0015606","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.9375"
"Xanthomonas_OG0015638","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0015691","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0015723","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0015755","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0015789","1","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0015827","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0015860","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.9375"
"Xanthomonas_OG0015894","0","0","2","0","150","46","1.3157894736842104","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0016008","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0016057","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0016089","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0016121","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0016163","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0016195","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0016227","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0016287","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0016319","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0016387","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0016590","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0016622","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0016654","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0016686","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0016718","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0016750","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0016959","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.625"
"Xanthomonas_OG0017699","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0017846","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0017878","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.875"
"Xanthomonas_OG0017910","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0018391","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0018835","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.65625"
"Xanthomonas_OG0018918","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.625"
"Xanthomonas_OG0018961","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0019100","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0019132","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0019243","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0019275","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0019307","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0019382","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0019432","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0019590","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0019622","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0019725","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0019757","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0019789","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0019821","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.625"
"Xanthomonas_OG0019853","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.625"
"Xanthomonas_OG0019885","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0019917","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.875"
"Xanthomonas_OG0019949","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0019981","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0020013","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0020045","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0020077","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0020109","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0020141","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0020173","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0020205","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0020237","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0020269","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0020301","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0020333","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0020365","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0020397","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0020429","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0020461","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0020493","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0020525","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0020557","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0020589","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0020621","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0020653","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0020685","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0020717","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0020749","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0020781","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0020813","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0020845","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0020877","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0020909","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0020957","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.65625"
"Xanthomonas_OG0020989","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0021021","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0021274","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.65625"
"Xanthomonas_OG0021306","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0021338","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0021420","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0021452","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.65625"
"Xanthomonas_OG0021553","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0021585","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.90625"
"Xanthomonas_OG0021668","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.9375"
"Xanthomonas_OG0021791","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0021823","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0021855","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0021887","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0021919","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.65625"
"Xanthomonas_OG0021981","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0022013","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0022045","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0022142","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0022174","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0022685","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0022841","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0022961","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0022993","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0023059","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0023091","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0023123","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0023155","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.875"
"Xanthomonas_OG0023187","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0023281","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0023313","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0023512","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0023694","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
"Xanthomonas_OG0023726","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.8125"
"Xanthomonas_OG0023758","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.75"
"Xanthomonas_OG0023887","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0024221","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0024383","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.78125"
"Xanthomonas_OG0024415","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.71875"
"Xanthomonas_OG0024447","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.625"
"Xanthomonas_OG0024479","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.90625"
"Xanthomonas_OG0024511","0","0","1","0","151","46","0.6578947368421052","100.0","inf","1.0","1.0","1.0","1","1","0","1.0","1.0","0.84375"
