"","orthogroup.id","Estimate","SE","z.value","p.value","rep_seq_id"
"268","OG0016435",1.968346723,2.082396722,0.945231378,0.344540763,NA
"269","OG0016436",1.968346723,2.082396722,0.945231378,0.344540763,NA
"270","OG0016437",1.968346723,2.082396722,0.945231378,0.344540763,NA
"271","OG0016438",1.968346723,2.082396722,0.945231378,0.344540763,NA
"272","OG0016439",1.968346723,2.082396722,0.945231378,0.344540763,NA
"273","OG0016440",1.968346723,2.082396722,0.945231378,0.344540763,NA
"274","OG0016441",1.968346723,2.082396722,0.945231378,0.344540763,NA
"275","OG0016442",1.968346723,2.082396722,0.945231378,0.344540763,NA
"276","OG0016443",1.968346723,2.082396722,0.945231378,0.344540763,NA
"277","OG0016444",1.968346723,2.082396722,0.945231378,0.344540763,NA
"278","OG0016445",1.968346723,2.082396722,0.945231378,0.344540763,NA
"279","OG0016446",1.968346723,2.082396722,0.945231378,0.344540763,NA
"280","OG0016447",1.968346723,2.082396722,0.945231378,0.344540763,NA
"281","OG0016448",1.968346723,2.082396722,0.945231378,0.344540763,NA
"282","OG0016449",1.968346723,2.082396722,0.945231378,0.344540763,NA
"283","OG0016450",1.968346723,2.082396722,0.945231378,0.344540763,NA
"284","OG0007738",1.975564827,1.081318063,1.826996972,0.067700225,"CFBP6164_33040"
"285","OG0006672",1.995595746,0.604491433,3.301280444,0.000962446,"3790_35890"
"286","OG0007268",2.000584405,0.714310746,2.800720015,0.005098874,"CCUG18839_19890"
"287","OG0012933",2.024835444,2.131587545,0.949918969,0.342153427,NA
"288","OG0012934",2.024835444,2.131587545,0.949918969,0.342153427,NA
"289","OG0012935",2.024835444,2.131587545,0.949918969,0.342153427,NA
"290","OG0012936",2.024835444,2.131587545,0.949918969,0.342153427,NA
"291","OG0012937",2.024835444,2.131587545,0.949918969,0.342153427,NA
"292","OG0012938",2.024835444,2.131587545,0.949918969,0.342153427,NA
"293","OG0012939",2.024835444,2.131587545,0.949918969,0.342153427,NA
"294","OG0012940",2.024835444,2.131587545,0.949918969,0.342153427,NA
