orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000370,-0.078265393,1.596500726,-0.049023086,0.960900898
Xanthomonas_OG0000371,-0.864830339,0.578627489,-1.494623666,0.135012686
Xanthomonas_OG0000372,-0.172719913,0.184232575,-0.937510173,0.348496193
Xanthomonas_OG0000373,NA,NA,NA,NA
Xanthomonas_OG0000374,-0.929730429,2.222276724,-0.418368432,0.675677763
Xanthomonas_OG0000375,1.648584931,1.910765697,0.86278759,0.388254263
Xanthomonas_OG0000376,NA,NA,NA,NA
Xanthomonas_OG0000377,-0.609765572,1.254451116,-0.486081573,0.626909331
Xanthomonas_OG0000378,1.123880071,2.313010364,0.485894957,0.627041644
Xanthomonas_OG0000379,1.125673234,2.31403462,0.486454794,0.626644749
Xanthomonas_OG0000380,1.08172731,2.288887959,0.472599502,0.636498938
Xanthomonas_OG0000381,1.121706809,2.311770903,0.485215385,0.62752357
Xanthomonas_OG0000382,0.235845079,0.695448362,0.339126659,0.734514316
Xanthomonas_OG0000383,-0.283649784,0.647485968,-0.438078659,0.661329264
Xanthomonas_OG0000384,NA,NA,NA,NA
Xanthomonas_OG0000385,-1.075094331,2.30389665,-0.466641736,0.640756222
Xanthomonas_OG0000386,NA,NA,NA,NA
Xanthomonas_OG0000387,NA,NA,NA,NA
Xanthomonas_OG0000388,1.621865108,1.853299181,0.875123199,0.381506876
Xanthomonas_OG0000389,0.041279084,1.421761999,0.029033751,0.976837672
Xanthomonas_OG0000390,-1.090816146,2.312837082,-0.471635532,0.637186961
Xanthomonas_OG0000391,1.007725006,2.243707041,0.44913395,0.653335031
Xanthomonas_OG0000392,NA,NA,NA,NA
Xanthomonas_OG0000393,NA,NA,NA,NA
Xanthomonas_OG0000394,1.125182409,2.31375307,0.486301855,0.626753164
Xanthomonas_OG0000395,NA,NA,NA,NA
Xanthomonas_OG0000396,NA,NA,NA,NA
Xanthomonas_OG0000397,NA,NA,NA,NA
Xanthomonas_OG0000398,NA,NA,NA,NA
Xanthomonas_OG0000399,NA,NA,NA,NA
Xanthomonas_OG0000400,-0.304606724,0.627211357,-0.485652437,0.627213612
Xanthomonas_OG0000401,0.029609957,1.083491751,0.027328272,0.978197908
Xanthomonas_OG0000402,1.08172731,2.288887959,0.472599502,0.636498938
Xanthomonas_OG0000403,1.924763378,1.721663804,1.117967035,0.263581073
Xanthomonas_OG0000404,1.125182409,2.313753069,0.486301855,0.626753164
Xanthomonas_OG0000405,NA,NA,NA,NA
Xanthomonas_OG0000406,1.124679156,2.313464487,0.486144984,0.626864375
Xanthomonas_OG0000407,1.088063807,2.292349615,0.474650027,0.635036442
Xanthomonas_OG0000408,NA,NA,NA,NA
Xanthomonas_OG0000409,-0.845839071,0.938610566,-0.901160824,0.367502817
Xanthomonas_OG0000410,NA,NA,NA,NA
Xanthomonas_OG0000411,0.790446092,1.233636011,0.640744988,0.52168838
Xanthomonas_OG0000412,1.126575578,2.31449113,0.486748713,0.62643642
Xanthomonas_OG0000413,1.007725006,2.243707041,0.44913395,0.653335031
Xanthomonas_OG0000414,-1.6151178,1.887911328,-0.855505116,0.392271573
Xanthomonas_OG0000415,1.648592009,1.942536659,0.848679998,0.396059379
Xanthomonas_OG0000416,NA,NA,NA,NA
Xanthomonas_OG0000417,1.991644759,1.7253156,1.154365473,0.248350364
Xanthomonas_OG0000418,-0.257578277,0.693430572,-0.371455035,0.710298641
Xanthomonas_OG0000419,NA,NA,NA,NA
Xanthomonas_OG0000420,-1.958700212,0.572627647,-3.420547756,0.000624952
Xanthomonas_OG0000421,NA,NA,NA,NA
Xanthomonas_OG0000422,1.121188233,2.311474518,0.485053252,0.627638571
Xanthomonas_OG0000423,NA,NA,NA,NA
Xanthomonas_OG0000424,NA,NA,NA,NA
Xanthomonas_OG0000425,NA,NA,NA,NA
Xanthomonas_OG0000426,-1.021919668,1.149804937,-0.888776553,0.37412318
Xanthomonas_OG0000427,NA,NA,NA,NA
Xanthomonas_OG0000428,-1.061957248,2.296480388,-0.462428181,0.643774294
Xanthomonas_OG0000429,NA,NA,NA,NA
Xanthomonas_OG0000430,NA,NA,NA,NA
Xanthomonas_OG0000431,NA,NA,NA,NA
Xanthomonas_OG0000432,-1.092650412,2.313883,-0.472215066,0.636773287
Xanthomonas_OG0000433,NA,NA,NA,NA
Xanthomonas_OG0000434,NA,NA,NA,NA
Xanthomonas_OG0000435,NA,NA,NA,NA
Xanthomonas_OG0000436,0.078047266,0.744872962,0.104779298,0.916550938
Xanthomonas_OG0000437,NA,NA,NA,NA
Xanthomonas_OG0000438,NA,NA,NA,NA
Xanthomonas_OG0000439,0.061613418,1.420276394,0.043381287,0.965397594
Xanthomonas_OG0000440,NA,NA,NA,NA
Xanthomonas_OG0000441,NA,NA,NA,NA
Xanthomonas_OG0000442,-0.175182663,0.827223705,-0.211771813,0.83228506
Xanthomonas_OG0000443,1.498298595,1.144821504,1.30876175,0.190615067
Xanthomonas_OG0000444,NA,NA,NA,NA
Xanthomonas_OG0000445,NA,NA,NA,NA
Xanthomonas_OG0000446,NA,NA,NA,NA
Xanthomonas_OG0000447,NA,NA,NA,NA
Xanthomonas_OG0000448,NA,NA,NA,NA
Xanthomonas_OG0000449,-1.034986593,0.797355342,-1.298024279,0.194278992
Xanthomonas_OG0000450,1.080653677,2.288236531,0.472264848,0.636737758
Xanthomonas_OG0000451,NA,NA,NA,NA
Xanthomonas_OG0000452,NA,NA,NA,NA
Xanthomonas_OG0000453,NA,NA,NA,NA
Xanthomonas_OG0000454,NA,NA,NA,NA
Xanthomonas_OG0000455,NA,NA,NA,NA
Xanthomonas_OG0000456,1.036006817,2.262928764,0.457816805,0.647084061
Xanthomonas_OG0000457,NA,NA,NA,NA
Xanthomonas_OG0000458,NA,NA,NA,NA
Xanthomonas_OG0000459,NA,NA,NA,NA
Xanthomonas_OG0000460,-0.905597937,2.201962924,-0.411268477,0.680875682
Xanthomonas_OG0000461,NA,NA,NA,NA
Xanthomonas_OG0000462,0.157744924,1.796103957,0.087826166,0.930014841
Xanthomonas_OG0000463,1.125359761,2.313769954,0.486374957,0.626701343
Xanthomonas_OG0000464,NA,NA,NA,NA
Xanthomonas_OG0000465,NA,NA,NA,NA
Xanthomonas_OG0000466,NA,NA,NA,NA
Xanthomonas_OG0000467,NA,NA,NA,NA
Xanthomonas_OG0000468,NA,NA,NA,NA
Xanthomonas_OG0000469,NA,NA,NA,NA
Xanthomonas_OG0000470,NA,NA,NA,NA
Xanthomonas_OG0000471,NA,NA,NA,NA
Xanthomonas_OG0000472,NA,NA,NA,NA
Xanthomonas_OG0000473,NA,NA,NA,NA
Xanthomonas_OG0000474,-0.098304049,1.800368151,-0.054602193,0.956455392
Xanthomonas_OG0000475,0.790446092,1.183909833,0.667657341,0.504352346
Xanthomonas_OG0000476,NA,NA,NA,NA
Xanthomonas_OG0000477,-0.32713321,0.77277585,-0.423322247,0.672060165
Xanthomonas_OG0000478,NA,NA,NA,NA
Xanthomonas_OG0000479,1.923641203,1.684099403,1.142237329,0.253355383
Xanthomonas_OG0000480,1.081908614,2.288604895,0.472737176,0.6364007
Xanthomonas_OG0000481,NA,NA,NA,NA
Xanthomonas_OG0000482,1.648590926,1.914698777,0.861018425,0.389227895
Xanthomonas_OG0000483,-0.802561445,2.153748456,-0.372634716,0.709420331
Xanthomonas_OG0000484,NA,NA,NA,NA
Xanthomonas_OG0000485,-0.283649784,0.6405236,-0.442840489,0.657881115
Xanthomonas_OG0000486,-0.398029993,0.65275627,-0.609768166,0.542015392
Xanthomonas_OG0000487,NA,NA,NA,NA
Xanthomonas_OG0000488,-0.32713321,0.725455576,-0.450934861,0.652036497
Xanthomonas_OG0000489,NA,NA,NA,NA
Xanthomonas_OG0000490,NA,NA,NA,NA
Xanthomonas_OG0000491,NA,NA,NA,NA
Xanthomonas_OG0000492,NA,NA,NA,NA
Xanthomonas_OG0000493,NA,NA,NA,NA
Xanthomonas_OG0000494,NA,NA,NA,NA
Xanthomonas_OG0000495,NA,NA,NA,NA
Xanthomonas_OG0000496,NA,NA,NA,NA
Xanthomonas_OG0000497,-1.048422544,0.838345608,-1.250585122,0.211085882
Xanthomonas_OG0000498,NA,NA,NA,NA
Xanthomonas_OG0000499,NA,NA,NA,NA
Xanthomonas_OG0000500,NA,NA,NA,NA
Xanthomonas_OG0000501,NA,NA,NA,NA
Xanthomonas_OG0000502,1.124662808,2.313455127,0.486139884,0.62686799
Xanthomonas_OG0000503,NA,NA,NA,NA
Xanthomonas_OG0000504,NA,NA,NA,NA
Xanthomonas_OG0000505,NA,NA,NA,NA
Xanthomonas_OG0000506,NA,NA,NA,NA
Xanthomonas_OG0000507,NA,NA,NA,NA
Xanthomonas_OG0000508,NA,NA,NA,NA
Xanthomonas_OG0000509,NA,NA,NA,NA
Xanthomonas_OG0000510,NA,NA,NA,NA
Xanthomonas_OG0000511,NA,NA,NA,NA
Xanthomonas_OG0000512,-1.021919668,1.107508809,-0.922719223,0.356153545
Xanthomonas_OG0000513,1.124937702,2.313551318,0.486238491,0.626798084
Xanthomonas_OG0000514,0.056662572,0.745025644,0.076054526,0.939375718
Xanthomonas_OG0000515,NA,NA,NA,NA
Xanthomonas_OG0000516,NA,NA,NA,NA
Xanthomonas_OG0000517,-1.093696759,2.314484543,-0.472544421,0.636538243
Xanthomonas_OG0000518,NA,NA,NA,NA
Xanthomonas_OG0000519,NA,NA,NA,NA
Xanthomonas_OG0000520,NA,NA,NA,NA
Xanthomonas_OG0000521,NA,NA,NA,NA
Xanthomonas_OG0000522,NA,NA,NA,NA
Xanthomonas_OG0000523,NA,NA,NA,NA
Xanthomonas_OG0000524,NA,NA,NA,NA
Xanthomonas_OG0000525,NA,NA,NA,NA
Xanthomonas_OG0000526,NA,NA,NA,NA
Xanthomonas_OG0000527,NA,NA,NA,NA
Xanthomonas_OG0000528,NA,NA,NA,NA
Xanthomonas_OG0000529,NA,NA,NA,NA
Xanthomonas_OG0000530,NA,NA,NA,NA
Xanthomonas_OG0000531,1.124761808,2.313511848,0.486170758,0.626846103
Xanthomonas_OG0000532,1.121757274,2.311796483,0.485231846,0.627511895
Xanthomonas_OG0000533,NA,NA,NA,NA
Xanthomonas_OG0000534,0.028507241,1.421914973,0.020048485,0.984004695
Xanthomonas_OG0000535,NA,NA,NA,NA
