orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000170,-0.174401709,1.014771061,-0.171863108,0.86354515
Xanthomonas_OG0000171,0.264126676,0.418287917,0.631447062,0.527748253
Xanthomonas_OG0000172,NA,NA,NA,NA
Xanthomonas_OG0000173,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000174,1.068845001,1.690766778,0.63216584,0.527278516
Xanthomonas_OG0000175,0.455660797,1.91002851,0.238562301,0.811445
Xanthomonas_OG0000176,-0.62411098,0.879290983,-0.7097889,0.477835053
Xanthomonas_OG0000177,-0.060603948,2.322988191,-0.026088788,0.97918652
Xanthomonas_OG0000178,-0.741977408,0.663176012,-1.118824255,0.263215122
Xanthomonas_OG0000179,-0.032912129,1.083825877,-0.030366621,0.975774665
Xanthomonas_OG0000180,-0.908989315,0.692582871,-1.312462889,0.189364
Xanthomonas_OG0000181,NA,NA,NA,NA
Xanthomonas_OG0000182,NA,NA,NA,NA
Xanthomonas_OG0000183,-0.778496009,0.670277176,-1.161453855,0.245457379
Xanthomonas_OG0000184,-0.023035156,1.662932802,-0.013852127,0.988947955
Xanthomonas_OG0000185,NA,NA,NA,NA
Xanthomonas_OG0000186,-0.038728247,1.152183696,-0.03361291,0.973185828
Xanthomonas_OG0000187,-0.165863283,0.425665591,-0.38965631,0.696790707
Xanthomonas_OG0000188,0.315317503,0.990327844,0.318397089,0.750183746
Xanthomonas_OG0000189,-1.140466755,0.560277501,-2.035539092,0.041796659
Xanthomonas_OG0000190,NA,NA,NA,NA
Xanthomonas_OG0000191,NA,NA,NA,NA
Xanthomonas_OG0000192,-0.020559342,1.087731928,-0.018901111,0.984919993
Xanthomonas_OG0000193,0.427444679,0.770530818,0.554740536,0.579072145
Xanthomonas_OG0000194,NA,NA,NA,NA
Xanthomonas_OG0000195,0.637285414,1.974795381,0.322709593,0.746915186
Xanthomonas_OG0000196,-2.31265532,2.320890335,-0.996451786,0.319030682
Xanthomonas_OG0000197,-1.100678816,0.55876407,-1.969845368,0.048856095
Xanthomonas_OG0000198,-0.615442655,0.88773047,-0.69327648,0.488136061
Xanthomonas_OG0000199,-0.068370183,2.314179271,-0.02954403,0.976430703
Xanthomonas_OG0000200,-2.31269183,2.320912091,-0.996458176,0.319027578
Xanthomonas_OG0000201,0.80340456,1.759499701,0.45660966,0.647951635
Xanthomonas_OG0000202,-0.060603947,2.322988191,-0.026088788,0.97918652
Xanthomonas_OG0000203,-0.409877258,0.845576266,-0.484731271,0.627866982
Xanthomonas_OG0000204,-0.342525081,1.12890726,-0.303412949,0.761575178
Xanthomonas_OG0000205,0.093487496,0.382446531,0.244445925,0.806885478
Xanthomonas_OG0000206,-1.468845731,0.704049835,-2.08628091,0.036953185
Xanthomonas_OG0000207,0.354465462,0.412478355,0.859355302,0.390144522
Xanthomonas_OG0000208,0.443268027,0.394166845,1.124569538,0.260771488
Xanthomonas_OG0000209,-0.060603948,2.322988191,-0.026088788,0.97918652
Xanthomonas_OG0000210,-0.05191256,2.316519127,-0.022409726,0.982121122
Xanthomonas_OG0000211,-0.304169975,0.706015675,-0.430826093,0.666594825
Xanthomonas_OG0000212,NA,NA,NA,NA
Xanthomonas_OG0000213,NA,NA,NA,NA
Xanthomonas_OG0000214,-1.448274774,0.562412247,-2.575112439,0.010020751
Xanthomonas_OG0000215,0.721155752,1.700962833,0.423969141,0.671588318
Xanthomonas_OG0000216,0.887941224,2.118567973,0.419123311,0.675126015
Xanthomonas_OG0000217,-1.159319443,1.429274004,-0.811124697,0.417294064
Xanthomonas_OG0000218,-0.327708567,1.132578067,-0.289347442,0.772315511
Xanthomonas_OG0000219,-1.203440754,1.430146982,-0.84148047,0.400078822
Xanthomonas_OG0000220,0.455305404,1.909807494,0.238403821,0.811567904
Xanthomonas_OG0000221,NA,NA,NA,NA
Xanthomonas_OG0000222,1.070953708,1.899717216,0.56374375,0.572928538
Xanthomonas_OG0000223,NA,NA,NA,NA
Xanthomonas_OG0000224,NA,NA,NA,NA
Xanthomonas_OG0000225,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000226,-0.995061839,0.797765882,-1.247310598,0.212283633
Xanthomonas_OG0000227,-0.779961277,0.401709328,-1.941606089,0.052184805
